filepath,transcription_clean,duration,spkr_id,usable,set,quality_code
/srv/scratch/chacmod/OGI/speech/spontaneous/00/1/ks000/ks000xx0.wav,uh what a b c d a b c d e f g h i j k l n m n o p q r s t u v w x y z make a go watch t v uhm nickelodeon yes because garfield always eats things that cats are not supposed to field odie and john odie's the dog with the yellow and brown the yellow and brown dog john's a person he's about ohh i can't tell you he's big i bet you saw him when he was little when you were little i mean john always gets mad at garfield for eating and not playing with gar his his cousin uhm gar his cousin i don't know uhm gar i don't know i can't remember excuse me they're babies that talk well there's one with phil and lil they're twins one's a boy and one's a girl which is chucky the one that always gets a scaredy cat she's scared and brave and stuff and tommy he has inventions which is he uh he always gets he always gets into danger with his inventions,120.9783125,ks000,True,pretrain,
/srv/scratch/chacmod/OGI/speech/spontaneous/00/0/ks001/ks001xx0.wav,before a b c d e f a b c d e f g h i j k l m n o p q r s t u v w x y and z uh i don't know i see your hands i see your head i see your teeth i see a mouth that's all we play uh she's not a sheep she's a dog a dog that is uh she's not a boy she's not a boy uh a wolf she broke a medal she's my dog my family i mostly like aunt candy because she has no aunt candy she has eleven video games to what goes to it and my my favorite thing it's on the nintendo that thing i took the lead out of it that's why,125.7621875,ks001,True,pretrain,
/srv/scratch/chacmod/OGI/speech/spontaneous/00/4/ks006/ks006xx0.wav,a b c d a b c d e f g h i j k l m o p q r s t u v w x y and z n uhm tomorrow i've got them out the doctor's cut them out because t he golden tooth appears is p is power rangers well i just like it there's these bad guys and when they grow up and they turn don't spit be a borgs into it's it's like those bad guys and there's these one three guys i mean these two guys and there's this one girl but this big guy turns into a blue and this uhm green and this green guy turns to green is a and this one guy turns into red is a,114.8098125,ks006,True,pretrain,
/srv/scratch/chacmod/OGI/speech/spontaneous/00/2/ks008/ks008xx0.wav,okay a b c d e f g h i j k l n m n q o p u w x y and z uh can he does uhm can be can huge with his mouth in the middle how he was before with uhm him with his nose with the mouth turn him into that uhm cau so he could see his tongue i don't want the eye i want the eyes small really really small the eyes away and the lips away and that'd be uhm his lips and his eyes yeah no no uhm can he talk like that uh uh out front of my house and play with crevan with uhm my friend uhm he could have his own bike and i could have my own bike and he could we could both ride up uhm uhm a hill and we could both ride down the hill really fast,102.8495625,ks008,True,pretrain,
/srv/scratch/chacmod/OGI/speech/spontaneous/00/2/ks010/ks010xx0.wav,b c a b c d e f g h i j k l m n o p q r s t u v w x y and z a b c d e f g h i j k l m n o p q r s t u v w x y and z and to go to visit tomorrow and have a birthday and go to seaworld well it was a sea ocean ones and uh i got i put my butt outside it was on the table the table across was blue and well we had a octopus take uhm cake and we had a and we had a like a battle one cake two sisters and one brother brothers can too bothering me boy brother i do with my big seven year old sister i make keckle's with her make kekle's with her out of beads something with me you know what she does with me she colors on my crafts well as a matter of fact beads is her craft,99.644125,ks010,True,pretrain,
/srv/scratch/chacmod/OGI/speech/spontaneous/00/8/ks011/ks011xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z my mother my mother taught me when uhm february sixteen uhm with my toys cars they're big hot wheels purple and green and one looks like uhm white and red uh they don't race we just uhm have to drive them with our hands it's like blue and white i am going to uhm somewhere with my cousins on on july i don't know where we are going we're all gonna be there all my cousins and aunts we have we are just gonna have fun there last time i went to my grandma's and i had my two cousins coming uhm there there was another cousin and two cousins that came on a mission ry ryan uhm and alexander brian and joshua but one of my cousins are going to almost go on a mission,122.753875,ks011,True,pretrain,
/srv/scratch/chacmod/OGI/speech/spontaneous/00/4/ks016/ks016xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z pookie like uhm she's uhm real size uhm light brown it come up to this chair i don't remember quite long uhm uh first this kid starts playing with him and then uhm he him he takes him for a a horsie ride down the stairs and he throws him down that thing downstairs that's all i know,71.6426875,ks016,True,pretrain,
/srv/scratch/chacmod/OGI/speech/spontaneous/00/9/ks018/ks018xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z to the mailbox just halfway halfway to the mailbox a little mom can still see me i have one sister named samantha and one named tyler not usually cause i just do baseball underhand and i hit it play baseball started i don't have t v shows i like to watch movies men in black uh when the when a case says a bad word that's funny,94.949625,ks018,True,pretrain,
/srv/scratch/chacmod/OGI/speech/spontaneous/00/0/ks02s/ks02sxx0.wav,a b c d e f g h i k m n m o p q r r s t u v w x y and z cat and a mouse the mou the cats catch the mouse three months hmm me black toys legos letters i,93.4325625,ks02s,True,pretrain,
/srv/scratch/chacmod/OGI/speech/spontaneous/00/9/ks02t/ks02txx0.wav,a b c d yeah a b c d e f g h i j k l m n o p q r s t u v w x y and z it talks to you about books yeah foots yeah yeah i remember some of the words yeah ohh how many feet you meet ohh how many many magic school bus yeah inside arnold they see all his food and they and that was their field trip she always does stuff different every time she looks different it's orange dresses different kinds everyday yeah i used to have it at my house but i don't anymore we had to leave it at utah it was a dog it looked like a german shepherd but it was a little one yeah i have a brother and a sister a baby brother uh huh he's zero years old uh my sister's three yeah chutes and ladders well you spin and the only number it gets up to is six and when you go to a ladder you go up it and when you go to a slide which is called a chute then you have to go down,183.7485,ks02t,True,pretrain,
